,START_POSITION,PLAYER_ID,GAME_ID,TEAM_ID,TEAM_LOCATION,STARTER
15,C,203500.0,0021901306,1610612760,HOME,True
16,G,1629652.0,0021901306,1610612760,HOME,True
17,G,101108.0,0021901306,1610612760,HOME,True
0,F,203084.0,0021901310,1610612758,AWAY,True
1,F,202357.0,0021901310,1610612758,AWAY,True
2,C,203458.0,0021901310,1610612758,AWAY,True
3,G,203992.0,0021901310,1610612758,AWAY,True
4,G,202709.0,0021901310,1610612758,AWAY,True
13,F,2544.0,0021901310,1610612747,HOME,True
14,F,202693.0,0021901310,1610612747,HOME,True
15,C,201580.0,0021901310,1610612747,HOME,True
16,G,201980.0,0021901310,1610612747,HOME,True
17,G,1629659.0,0021901310,1610612747,HOME,True
0,F,203501.0,0021901313,1610612742,AWAY,True
1,F,1627827.0,0021901313,1610612742,AWAY,True
2,C,1626246.0,0021901313,1610612742,AWAY,True
3,G,203552.0,0021901313,1610612742,AWAY,True
4,G,1629029.0,0021901313,1610612742,AWAY,True
13,F,1628969.0,0021901313,1610612756,HOME,True
14,F,1629661.0,0021901313,1610612756,HOME,True
15,C,1629028.0,0021901313,1610612756,HOME,True
16,G,1626164.0,0021901313,1610612756,HOME,True
17,G,201937.0,0021901313,1610612756,HOME,True
0,F,2546.0,0021901309,1610612757,AWAY,True
1,F,1628380.0,0021901309,1610612757,AWAY,True
2,C,203994.0,0021901309,1610612757,AWAY,True
3,G,203468.0,0021901309,1610612757,AWAY,True
4,G,203081.0,0021901309,1610612757,AWAY,True
12,F,203925.0,0021901309,1610612751,HOME,True
13,F,1629066.0,0021901309,1610612751,HOME,True
14,C,1628386.0,0021901309,1610612751,HOME,True
15,G,202066.0,0021901309,1610612751,HOME,True
16,G,1627747.0,0021901309,1610612751,HOME,True
0,F,1629067.0,0021901308,1610612764,AWAY,True
1,F,1629140.0,0021901308,1610612764,AWAY,True
2,C,1628418.0,0021901308,1610612764,AWAY,True
3,G,1629010.0,0021901308,1610612764,AWAY,True
4,G,1628972.0,0021901308,1610612764,AWAY,True
13,F,1629641.0,0021901308,1610612738,HOME,True
14,F,1628400.0,0021901308,1610612738,HOME,True
15,C,202683.0,0021901308,1610612738,HOME,True
16,G,1629750.0,0021901308,1610612738,HOME,True
17,G,1629682.0,0021901308,1610612738,HOME,True
0,F,1628404.0,0021901312,1610612740,AWAY,True
1,F,1629740.0,0021901312,1610612740,AWAY,True
2,C,1629637.0,0021901312,1610612740,AWAY,True
3,G,1629638.0,0021901312,1610612740,AWAY,True
4,G,1628402.0,0021901312,1610612740,AWAY,True
13,F,203516.0,0021901312,1610612753,HOME,True
14,F,1629109.0,0021901312,1610612753,HOME,True
15,C,202696.0,0021901312,1610612753,HOME,True
16,G,1628411.0,0021901312,1610612753,HOME,True
17,G,1628365.0,0021901312,1610612753,HOME,True
0,F,1629640.0,0021901314,1610612759,AWAY,True
1,F,1629677.0,0021901314,1610612759,AWAY,True
2,C,1627751.0,0021901314,1610612759,AWAY,True
3,G,1629022.0,0021901314,1610612759,AWAY,True
4,G,1627749.0,0021901314,1610612759,AWAY,True
13,F,204060.0,0021901314,1610612762,HOME,True
14,F,1626220.0,0021901314,1610612762,HOME,True
15,C,1628396.0,0021901314,1610612762,HOME,True
16,G,203903.0,0021901314,1610612762,HOME,True
17,G,1628378.0,0021901314,1610612762,HOME,True
0,F,203114.0,0021901311,1610612749,AWAY,True
1,F,1628391.0,0021901311,1610612749,AWAY,True
2,C,201572.0,0021901311,1610612749,AWAY,True
3,G,1626192.0,0021901311,1610612749,AWAY,True
4,G,202339.0,0021901311,1610612749,AWAY,True
13,F,203937.0,0021901311,1610612763,HOME,True
14,F,201229.0,0021901311,1610612763,HOME,True
15,C,202685.0,0021901311,1610612763,HOME,True
16,G,1628415.0,0021901311,1610612763,HOME,True
17,G,1629630.0,0021901311,1610612763,HOME,True
0,F,1628390.0,0021901317,1610612760,AWAY,True
1,F,201568.0,0021901317,1610612760,AWAY,True
2,C,203500.0,0021901317,1610612760,AWAY,True
3,G,1628983.0,0021901317,1610612760,AWAY,True
4,G,203471.0,0021901317,1610612760,AWAY,True
13,F,1629599.0,0021901317,1610612746,HOME,True
14,F,203210.0,0021901317,1610612746,HOME,True
15,C,1627826.0,0021901317,1610612746,HOME,True
16,G,203585.0,0021901317,1610612746,HOME,True
17,G,202704.0,0021901317,1610612746,HOME,True
0,F,202699.0,0021901315,1610612755,AWAY,True
1,F,201143.0,0021901315,1610612755,AWAY,True
2,C,203954.0,0021901315,1610612755,AWAY,True
3,G,1626196.0,0021901315,1610612755,AWAY,True
4,G,1629003.0,0021901315,1610612755,AWAY,True
13,F,201145.0,0021901315,1610612745,HOME,True
14,F,200782.0,0021901315,1610612745,HOME,True
15,C,203496.0,0021901315,1610612745,HOME,True
16,G,201569.0,0021901315,1610612745,HOME,True
17,G,201935.0,0021901315,1610612745,HOME,True
0,F,1629130.0,0021901316,1610612748,AWAY,True
1,F,2617.0,0021901316,1610612748,AWAY,True
2,C,203482.0,0021901316,1610612748,AWAY,True
3,G,1629639.0,0021901316,1610612748,AWAY,True
4,G,1629134.0,0021901316,1610612748,AWAY,True
13,F,203200.0,0021901316,1610612754,HOME,True
14,F,1628993.0,0021901316,1610612754,HOME,True
15,C,203960.0,0021901316,1610612754,HOME,True
16,G,1628410.0,0021901316,1610612754,HOME,True
17,G,1627763.0,0021901316,1610612754,HOME,True
0,F,203924.0,0021901318,1610612743,AWAY,True
1,F,200794.0,0021901318,1610612743,AWAY,True
2,C,203999.0,0021901318,1610612743,AWAY,True
3,G,1628470.0,0021901318,1610612743,AWAY,True
4,G,1627750.0,0021901318,1610612743,AWAY,True
13,F,1626181.0,0021901318,1610612761,HOME,True
14,F,1626178.0,0021901318,1610612761,HOME,True
15,C,201188.0,0021901318,1610612761,HOME,True
16,G,1629744.0,0021901318,1610612761,HOME,True
17,G,1629056.0,0021901318,1610612761,HOME,True
0,F,203952.0,0022000001,1610612744,AWAY,True
1,F,1629672.0,0022000001,1610612744,AWAY,True
2,C,1630164.0,0022000001,1610612744,AWAY,True
3,G,1626162.0,0022000001,1610612744,AWAY,True
4,G,201939.0,0022000001,1610612744,AWAY,True
13,F,203925.0,0022000001,1610612751,HOME,True
14,F,201142.0,0022000001,1610612751,HOME,True
15,C,201599.0,0022000001,1610612751,HOME,True
16,G,203915.0,0022000001,1610612751,HOME,True
17,G,202681.0,0022000001,1610612751,HOME,True
0,F,202695.0,0022000002,1610612746,AWAY,True
1,F,201587.0,0022000002,1610612746,AWAY,True
2,C,201586.0,0022000002,1610612746,AWAY,True
3,G,202331.0,0022000002,1610612746,AWAY,True
4,G,201976.0,0022000002,1610612746,AWAY,True
14,F,2544.0,0022000002,1610612747,HOME,True
15,F,203076.0,0022000002,1610612747,HOME,True
16,C,201188.0,0022000002,1610612747,HOME,True
17,G,203484.0,0022000002,1610612747,HOME,True
18,G,203471.0,0022000002,1610612747,HOME,True
0,F,203114.0,0022000003,1610612749,AWAY,True
1,F,203507.0,0022000003,1610612749,AWAY,True
2,C,201572.0,0022000003,1610612749,AWAY,True
3,G,1628978.0,0022000003,1610612749,AWAY,True
4,G,201950.0,0022000003,1610612749,AWAY,True
15,F,1628369.0,0022000003,1610612738,HOME,True
16,F,202684.0,0022000003,1610612738,HOME,True
17,C,1628464.0,0022000003,1610612738,HOME,True
18,G,1627759.0,0022000003,1610612738,HOME,True
19,G,203935.0,0022000003,1610612738,HOME,True
0,F,1629067.0,0022000013,1610612764,AWAY,True
1,F,1630166.0,0022000013,1610612764,AWAY,True
2,C,1628418.0,0022000013,1610612764,AWAY,True
3,G,203078.0,0022000013,1610612764,AWAY,True
4,G,201566.0,0022000013,1610612764,AWAY,True
14,F,201980.0,0022000013,1610612755,HOME,True
15,F,202699.0,0022000013,1610612755,HOME,True
16,C,203954.0,0022000013,1610612755,HOME,True
17,G,203552.0,0022000013,1610612755,HOME,True
18,G,1627732.0,0022000013,1610612755,HOME,True
0,F,201942.0,0022000017,1610612759,AWAY,True
1,F,1629640.0,0022000017,1610612759,AWAY,True
2,C,200746.0,0022000017,1610612759,AWAY,True
3,G,1629022.0,0022000017,1610612759,AWAY,True
4,G,1627749.0,0022000017,1610612759,AWAY,True
14,F,1628415.0,0022000017,1610612763,HOME,True
15,F,203937.0,0022000017,1610612763,HOME,True
16,C,202685.0,0022000017,1610612763,HOME,True
17,G,1628960.0,0022000017,1610612763,HOME,True
18,G,1629630.0,0022000017,1610612763,HOME,True
0,F,203924.0,0022000018,1610612765,AWAY,True
1,F,201933.0,0022000018,1610612765,AWAY,True
2,C,203486.0,0022000018,1610612765,AWAY,True
3,G,1626153.0,0022000018,1610612765,AWAY,True
4,G,1630165.0,0022000018,1610612765,AWAY,True
15,F,1629006.0,0022000018,1610612750,HOME,True
16,F,1627774.0,0022000018,1610612750,HOME,True
17,C,1626157.0,0022000018,1610612750,HOME,True
18,G,1627736.0,0022000018,1610612750,HOME,True
19,G,201937.0,0022000018,1610612750,HOME,True
0,F,1629631.0,0022000015,1610612737,AWAY,True
1,F,201568.0,0022000015,1610612737,AWAY,True
2,C,1628381.0,0022000015,1610612737,AWAY,True
3,G,1629629.0,0022000015,1610612737,AWAY,True
4,G,1629027.0,0022000015,1610612737,AWAY,True
12,F,1630172.0,0022000015,1610612741,HOME,True
13,F,1628374.0,0022000015,1610612741,HOME,True
14,C,1628976.0,0022000015,1610612741,HOME,True
15,G,203897.0,0022000015,1610612741,HOME,True
16,G,1629632.0,0022000015,1610612741,HOME,True
0,F,203084.0,0022000019,1610612758,AWAY,True
1,F,1628963.0,0022000019,1610612758,AWAY,True
2,C,1626158.0,0022000019,1610612758,AWAY,True
3,G,1627741.0,0022000019,1610612758,AWAY,True
4,G,1628368.0,0022000019,1610612758,AWAY,True
14,F,1629008.0,0022000019,1610612743,HOME,True
15,F,200794.0,0022000019,1610612743,HOME,True
16,C,203999.0,0022000019,1610612743,HOME,True
17,G,203914.0,0022000019,1610612743,HOME,True
18,G,1627750.0,0022000019,1610612743,HOME,True
0,F,202711.0,0022000020,1610612762,AWAY,True
1,F,1626220.0,0022000020,1610612762,AWAY,True
2,C,203497.0,0022000020,1610612762,AWAY,True
3,G,1628378.0,0022000020,1610612762,AWAY,True
4,G,201144.0,0022000020,1610612762,AWAY,True
14,F,1627884.0,0022000020,1610612757,HOME,True
15,F,203496.0,0022000020,1610612757,HOME,True
16,C,203994.0,0022000020,1610612757,HOME,True
17,G,203468.0,0022000020,1610612757,HOME,True
18,G,203081.0,0022000020,1610612757,HOME,True
0,F,203501.0,0022000004,1610612742,AWAY,True
1,F,1627827.0,0022000004,1610612742,AWAY,True
2,C,203939.0,0022000004,1610612742,AWAY,True
3,G,1626196.0,0022000004,1610612742,AWAY,True
4,G,1629029.0,0022000004,1610612742,AWAY,True
14,F,1628969.0,0022000004,1610612756,HOME,True
15,F,203109.0,0022000004,1610612756,HOME,True
16,C,1629028.0,0022000004,1610612756,HOME,True
17,G,1626164.0,0022000004,1610612756,HOME,True
18,G,101108.0,0022000004,1610612756,HOME,True
0,F,202710.0,0022000012,1610612748,AWAY,True
1,F,203090.0,0022000012,1610612748,AWAY,True
2,C,1628389.0,0022000012,1610612748,AWAY,True
3,G,1629130.0,0022000012,1610612748,AWAY,True
4,G,1629639.0,0022000012,1610612748,AWAY,True
15,F,1628407.0,0022000012,1610612753,HOME,True
16,F,203932.0,0022000012,1610612753,HOME,True
17,C,202696.0,0022000012,1610612753,HOME,True
18,G,203095.0,0022000012,1610612753,HOME,True
19,G,1628365.0,0022000012,1610612753,HOME,True
0,F,203493.0,0022000011,1610612752,AWAY,True
1,F,203944.0,0022000011,1610612752,AWAY,True
2,C,1629011.0,0022000011,1610612752,AWAY,True
3,G,1629628.0,0022000011,1610612752,AWAY,True
4,G,203901.0,0022000011,1610612752,AWAY,True
15,F,203933.0,0022000011,1610612754,HOME,True
16,F,1627734.0,0022000011,1610612754,HOME,True
17,C,1626167.0,0022000011,1610612754,HOME,True
18,G,203506.0,0022000011,1610612754,HOME,True
19,G,1627763.0,0022000011,1610612754,HOME,True
0,F,202330.0,0022000010,1610612766,AWAY,True
1,F,1629023.0,0022000010,1610612766,AWAY,True
2,C,203469.0,0022000010,1610612766,AWAY,True
3,G,1626179.0,0022000010,1610612766,AWAY,True
4,G,1628984.0,0022000010,1610612766,AWAY,True
14,F,1630171.0,0022000010,1610612739,HOME,True
15,F,1626204.0,0022000010,1610612739,HOME,True
16,C,203083.0,0022000010,1610612739,HOME,True
17,G,1629012.0,0022000010,1610612739,HOME,True
18,G,1629636.0,0022000010,1610612739,HOME,True
0,F,1627742.0,0022000014,1610612740,AWAY,True
1,F,1629627.0,0022000014,1610612740,AWAY,True
2,C,203500.0,0022000014,1610612740,AWAY,True
3,G,1628366.0,0022000014,1610612740,AWAY,True
4,G,202339.0,0022000014,1610612740,AWAY,True
14,F,1628384.0,0022000014,1610612761,HOME,True
15,F,1627783.0,0022000014,1610612761,HOME,True
16,C,203382.0,0022000014,1610612761,HOME,True
17,G,200768.0,0022000014,1610612761,HOME,True
18,G,1627832.0,0022000014,1610612761,HOME,True
0,F,1627742.0,0022000005,1610612740,AWAY,True
1,F,1629627.0,0022000005,1610612740,AWAY,True
2,C,203500.0,0022000005,1610612740,AWAY,True
3,G,1628366.0,0022000005,1610612740,AWAY,True
4,G,202339.0,0022000005,1610612740,AWAY,True
14,F,202710.0,0022000005,1610612748,HOME,True
15,F,1628389.0,0022000005,1610612748,HOME,True
16,C,203086.0,0022000005,1610612748,HOME,True
17,G,1629130.0,0022000005,1610612748,HOME,True
18,G,1629639.0,0022000005,1610612748,HOME,True
0,F,203952.0,0022000006,1610612744,AWAY,True
1,F,1629672.0,0022000006,1610612744,AWAY,True
2,C,1630164.0,0022000006,1610612744,AWAY,True
3,G,1626162.0,0022000006,1610612744,AWAY,True
4,G,201939.0,0022000006,1610612744,AWAY,True
13,F,203114.0,0022000006,1610612749,HOME,True
14,F,203507.0,0022000006,1610612749,HOME,True
15,C,201572.0,0022000006,1610612749,HOME,True
16,G,1628978.0,0022000006,1610612749,HOME,True
17,G,201950.0,0022000006,1610612749,HOME,True
0,F,203925.0,0022000007,1610612751,AWAY,True
1,F,201142.0,0022000007,1610612751,AWAY,True
2,C,201599.0,0022000007,1610612751,AWAY,True
3,G,203915.0,0022000007,1610612751,AWAY,True
4,G,202681.0,0022000007,1610612751,AWAY,True
15,F,1628369.0,0022000007,1610612738,HOME,True
16,F,202684.0,0022000007,1610612738,HOME,True
17,C,1628464.0,0022000007,1610612738,HOME,True
18,G,1627759.0,0022000007,1610612738,HOME,True
19,G,203935.0,0022000007,1610612738,HOME,True
0,F,203501.0,0022000008,1610612742,AWAY,True
1,F,1627827.0,0022000008,1610612742,AWAY,True
2,C,203939.0,0022000008,1610612742,AWAY,True
3,G,1626196.0,0022000008,1610612742,AWAY,True
4,G,1629029.0,0022000008,1610612742,AWAY,True
14,F,2544.0,0022000008,1610612747,HOME,True
15,F,203076.0,0022000008,1610612747,HOME,True
16,C,201188.0,0022000008,1610612747,HOME,True
17,G,203484.0,0022000008,1610612747,HOME,True
18,G,203471.0,0022000008,1610612747,HOME,True
0,F,202695.0,0022000009,1610612746,AWAY,True
1,F,201587.0,0022000009,1610612746,AWAY,True
2,C,201586.0,0022000009,1610612746,AWAY,True
3,G,202331.0,0022000009,1610612746,AWAY,True
4,G,201976.0,0022000009,1610612746,AWAY,True
14,F,1629008.0,0022000009,1610612743,HOME,True
15,F,200794.0,0022000009,1610612743,HOME,True
16,C,203999.0,0022000009,1610612743,HOME,True
17,G,203914.0,0022000009,1610612743,HOME,True
18,G,1627750.0,0022000009,1610612743,HOME,True
0,F,1628384.0,0022000027,1610612761,AWAY,True
1,F,1627783.0,0022000027,1610612761,AWAY,True
2,C,203382.0,0022000027,1610612761,AWAY,True
3,G,1627832.0,0022000027,1610612761,AWAY,True
4,G,200768.0,0022000027,1610612761,AWAY,True
15,F,1629640.0,0022000027,1610612759,HOME,True
16,F,201942.0,0022000027,1610612759,HOME,True
17,C,200746.0,0022000027,1610612759,HOME,True
18,G,1629022.0,0022000027,1610612759,HOME,True
19,G,1627749.0,0022000027,1610612759,HOME,True
0,F,203933.0,0022000026,1610612754,AWAY,True
1,F,1627734.0,0022000026,1610612754,AWAY,True
2,C,1626167.0,0022000026,1610612754,AWAY,True
3,G,203506.0,0022000026,1610612754,AWAY,True
4,G,1627763.0,0022000026,1610612754,AWAY,True
13,F,1630172.0,0022000026,1610612741,HOME,True
14,F,1628374.0,0022000026,1610612741,HOME,True
15,C,1628976.0,0022000026,1610612741,HOME,True
16,G,203897.0,0022000026,1610612741,HOME,True
17,G,1629632.0,0022000026,1610612741,HOME,True
0,F,201980.0,0022000025,1610612755,AWAY,True
1,F,202699.0,0022000025,1610612755,AWAY,True
2,C,203954.0,0022000025,1610612755,AWAY,True
3,G,203552.0,0022000025,1610612755,AWAY,True
4,G,1627732.0,0022000025,1610612755,AWAY,True
15,F,203493.0,0022000025,1610612752,HOME,True
16,F,203944.0,0022000025,1610612752,HOME,True
17,C,1629011.0,0022000025,1610612752,HOME,True
18,G,1629628.0,0022000025,1610612752,HOME,True
19,G,203901.0,0022000025,1610612752,HOME,True
0,F,1630171.0,0022000023,1610612739,AWAY,True
1,F,201567.0,0022000023,1610612739,AWAY,True
2,C,203083.0,0022000023,1610612739,AWAY,True
3,G,1629012.0,0022000023,1610612739,AWAY,True
4,G,1629636.0,0022000023,1610612739,AWAY,True
14,F,203924.0,0022000023,1610612765,HOME,True
15,F,201933.0,0022000023,1610612765,HOME,True
16,C,203486.0,0022000023,1610612765,HOME,True
17,G,1626153.0,0022000023,1610612765,HOME,True
18,G,1630165.0,0022000023,1610612765,HOME,True
0,F,200782.0,0022000029,1610612745,AWAY,True
1,F,1627863.0,0022000029,1610612745,AWAY,True
2,C,1626174.0,0022000029,1610612745,AWAY,True
3,G,1628021.0,0022000029,1610612745,AWAY,True
4,G,201935.0,0022000029,1610612745,AWAY,True
13,F,1627884.0,0022000029,1610612757,HOME,True
14,F,203496.0,0022000029,1610612757,HOME,True
15,C,203994.0,0022000029,1610612757,HOME,True
16,G,203468.0,0022000029,1610612757,HOME,True
17,G,203081.0,0022000029,1610612757,HOME,True
0,F,1629006.0,0022000028,1610612750,AWAY,True
1,F,1627774.0,0022000028,1610612750,AWAY,True
2,C,1626157.0,0022000028,1610612750,AWAY,True
3,G,1627736.0,0022000028,1610612750,AWAY,True
4,G,1626156.0,0022000028,1610612750,AWAY,True
13,F,202711.0,0022000028,1610612762,HOME,True
14,F,1626220.0,0022000028,1610612762,HOME,True
15,C,203497.0,0022000028,1610612762,HOME,True
16,G,1628378.0,0022000028,1610612762,HOME,True
17,G,201144.0,0022000028,1610612762,HOME,True
0,F,1628969.0,0022000030,1610612756,AWAY,True
1,F,203109.0,0022000030,1610612756,AWAY,True
2,C,1629028.0,0022000030,1610612756,AWAY,True
3,G,1626164.0,0022000030,1610612756,AWAY,True
4,G,101108.0,0022000030,1610612756,AWAY,True
15,F,203084.0,0022000030,1610612758,HOME,True
16,F,1628963.0,0022000030,1610612758,HOME,True
17,C,1626158.0,0022000030,1610612758,HOME,True
18,G,1627741.0,0022000030,1610612758,HOME,True
19,G,1628368.0,0022000030,1610612758,HOME,True
0,F,1629652.0,0022000022,1610612760,AWAY,True
1,F,1629647.0,0022000022,1610612760,AWAY,True
2,C,201143.0,0022000022,1610612760,AWAY,True
3,G,1628983.0,0022000022,1610612760,AWAY,True
4,G,201588.0,0022000022,1610612760,AWAY,True
15,F,202330.0,0022000022,1610612766,HOME,True
16,F,1629023.0,0022000022,1610612766,HOME,True
17,C,202687.0,0022000022,1610612766,HOME,True
18,G,1626179.0,0022000022,1610612766,HOME,True
19,G,1628984.0,0022000022,1610612766,HOME,True
0,F,1628407.0,0022000024,1610612753,AWAY,True
1,F,203932.0,0022000024,1610612753,AWAY,True
2,C,202696.0,0022000024,1610612753,AWAY,True
3,G,203095.0,0022000024,1610612753,AWAY,True
4,G,1628365.0,0022000024,1610612753,AWAY,True
14,F,1629067.0,0022000024,1610612764,HOME,True
15,F,1630166.0,0022000024,1610612764,HOME,True
16,C,1628418.0,0022000024,1610612764,HOME,True
17,G,203078.0,0022000024,1610612764,HOME,True
18,G,201566.0,0022000024,1610612764,HOME,True
0,F,1629629.0,0022000021,1610612737,AWAY,True
1,F,1629631.0,0022000021,1610612737,AWAY,True
2,C,1628381.0,0022000021,1610612737,AWAY,True
3,G,203992.0,0022000021,1610612737,AWAY,True
4,G,1629027.0,0022000021,1610612737,AWAY,True
13,F,1628415.0,0022000021,1610612763,HOME,True
14,F,203937.0,0022000021,1610612763,HOME,True
15,C,202685.0,0022000021,1610612763,HOME,True
16,G,1628960.0,0022000021,1610612763,HOME,True
17,G,1629630.0,0022000021,1610612763,HOME,True
0,F,1629006.0,0022000040,1610612750,AWAY,True
1,F,1627774.0,0022000040,1610612750,AWAY,True
2,C,1629675.0,0022000040,1610612750,AWAY,True
3,G,1627736.0,0022000040,1610612750,AWAY,True
4,G,1626156.0,0022000040,1610612750,AWAY,True
13,F,2544.0,0022000040,1610612747,HOME,True
14,F,1628398.0,0022000040,1610612747,HOME,True
15,C,201188.0,0022000040,1610612747,HOME,True
16,G,203484.0,0022000040,1610612747,HOME,True
17,G,203471.0,0022000040,1610612747,HOME,True
0,F,203952.0,0022000038,1610612744,AWAY,True
1,F,1629308.0,0022000038,1610612744,AWAY,True
2,C,1630164.0,0022000038,1610612744,AWAY,True
3,G,1626162.0,0022000038,1610612744,AWAY,True
4,G,201939.0,0022000038,1610612744,AWAY,True
12,F,1630172.0,0022000038,1610612741,HOME,True
13,F,1628374.0,0022000038,1610612741,HOME,True
14,C,1628976.0,0022000038,1610612741,HOME,True
15,G,203897.0,0022000038,1610612741,HOME,True
16,G,1629632.0,0022000038,1610612741,HOME,True
0,F,203507.0,0022000036,1610612749,AWAY,True
1,F,203114.0,0022000036,1610612749,AWAY,True
2,C,201572.0,0022000036,1610612749,AWAY,True
3,G,1628978.0,0022000036,1610612749,AWAY,True
4,G,201950.0,0022000036,1610612749,AWAY,True
14,F,203493.0,0022000036,1610612752,HOME,True
15,F,203944.0,0022000036,1610612752,HOME,True
16,C,1629011.0,0022000036,1610612752,HOME,True
17,G,1629628.0,0022000036,1610612752,HOME,True
18,G,203901.0,0022000036,1610612752,HOME,True
0,F,203501.0,0022000031,1610612742,AWAY,True
1,F,1627827.0,0022000031,1610612742,AWAY,True
2,C,203939.0,0022000031,1610612742,AWAY,True
3,G,1626196.0,0022000031,1610612742,AWAY,True
4,G,1629029.0,0022000031,1610612742,AWAY,True
14,F,202331.0,0022000031,1610612746,HOME,True
15,F,201587.0,0022000031,1610612746,HOME,True
16,C,201586.0,0022000031,1610612746,HOME,True
17,G,1628379.0,0022000031,1610612746,HOME,True
18,G,201976.0,0022000031,1610612746,HOME,True
0,F,201980.0,0022000035,1610612755,AWAY,True
1,F,202699.0,0022000035,1610612755,AWAY,True
2,C,2730.0,0022000035,1610612755,AWAY,True
3,G,203552.0,0022000035,1610612755,AWAY,True
4,G,1627732.0,0022000035,1610612755,AWAY,True
15,F,201567.0,0022000035,1610612739,HOME,True
16,F,1626204.0,0022000035,1610612739,HOME,True
17,C,203083.0,0022000035,1610612739,HOME,True
18,G,1629012.0,0022000035,1610612739,HOME,True
19,G,1629636.0,0022000035,1610612739,HOME,True
0,F,1628369.0,0022000037,1610612738,AWAY,True
1,F,202684.0,0022000037,1610612738,AWAY,True
2,C,1628464.0,0022000037,1610612738,AWAY,True
3,G,1627759.0,0022000037,1610612738,AWAY,True
4,G,203935.0,0022000037,1610612738,AWAY,True
14,F,203933.0,0022000037,1610612754,HOME,True
15,F,1627734.0,0022000037,1610612754,HOME,True
16,C,1626167.0,0022000037,1610612754,HOME,True
17,G,1628988.0,0022000037,1610612754,HOME,True
18,G,1627763.0,0022000037,1610612754,HOME,True
0,F,1628969.0,0022000039,1610612756,AWAY,True
1,F,203109.0,0022000039,1610612756,AWAY,True
2,C,1629028.0,0022000039,1610612756,AWAY,True
3,G,1626164.0,0022000039,1610612756,AWAY,True
4,G,101108.0,0022000039,1610612756,AWAY,True
15,F,203084.0,0022000039,1610612758,HOME,True
16,F,1628963.0,0022000039,1610612758,HOME,True
17,C,1626158.0,0022000039,1610612758,HOME,True
18,G,1627741.0,0022000039,1610612758,HOME,True
19,G,1628368.0,0022000039,1610612758,HOME,True
0,F,203925.0,0022000032,1610612751,AWAY,True
1,F,201142.0,0022000032,1610612751,AWAY,True
2,C,201599.0,0022000032,1610612751,AWAY,True
3,G,203915.0,0022000032,1610612751,AWAY,True
4,G,202681.0,0022000032,1610612751,AWAY,True
15,F,202330.0,0022000032,1610612766,HOME,True
16,F,1629023.0,0022000032,1610612766,HOME,True
17,C,202687.0,0022000032,1610612766,HOME,True
18,G,1626179.0,0022000032,1610612766,HOME,True
19,G,1628984.0,0022000032,1610612766,HOME,True
0,F,1628407.0,0022000033,1610612753,AWAY,True
1,F,203932.0,0022000033,1610612753,AWAY,True
2,C,202696.0,0022000033,1610612753,AWAY,True
3,G,203095.0,0022000033,1610612753,AWAY,True
4,G,1628365.0,0022000033,1610612753,AWAY,True
14,F,1629067.0,0022000033,1610612764,HOME,True
15,F,1630166.0,0022000033,1610612764,HOME,True
16,C,1628418.0,0022000033,1610612764,HOME,True
17,G,203078.0,0022000033,1610612764,HOME,True
18,G,203526.0,0022000033,1610612764,HOME,True
0,F,1629640.0,0022000034,1610612759,AWAY,True
1,F,201942.0,0022000034,1610612759,AWAY,True
2,C,200746.0,0022000034,1610612759,AWAY,True
3,G,1629022.0,0022000034,1610612759,AWAY,True
4,G,1627749.0,0022000034,1610612759,AWAY,True
14,F,1627742.0,0022000034,1610612740,HOME,True
15,F,1629627.0,0022000034,1610612740,HOME,True
16,C,203500.0,0022000034,1610612740,HOME,True
17,G,202339.0,0022000034,1610612740,HOME,True
18,G,1628366.0,0022000034,1610612740,HOME,True
0,F,1627884.0,0022000045,1610612757,AWAY,True
1,F,203496.0,0022000045,1610612757,AWAY,True
2,C,203994.0,0022000045,1610612757,AWAY,True
3,G,203468.0,0022000045,1610612757,AWAY,True
4,G,203081.0,0022000045,1610612757,AWAY,True
12,F,2544.0,0022000045,1610612747,HOME,True
13,F,203076.0,0022000045,1610612747,HOME,True
14,C,201188.0,0022000045,1610612747,HOME,True
15,G,203484.0,0022000045,1610612747,HOME,True
16,G,203471.0,0022000045,1610612747,HOME,True
0,F,1628415.0,0022000042,1610612763,AWAY,True
1,F,203937.0,0022000042,1610612763,AWAY,True
2,C,202685.0,0022000042,1610612763,AWAY,True
3,G,1628960.0,0022000042,1610612763,AWAY,True
4,G,1629630.0,0022000042,1610612763,AWAY,True
12,F,1627789.0,0022000042,1610612751,HOME,True
13,F,1627752.0,0022000042,1610612751,HOME,True
14,C,201599.0,0022000042,1610612751,HOME,True
15,G,203925.0,0022000042,1610612751,HOME,True
16,G,1627747.0,0022000042,1610612751,HOME,True
0,F,1630180.0,0022000041,1610612765,AWAY,True
1,F,203924.0,0022000041,1610612765,AWAY,True
2,C,203486.0,0022000041,1610612765,AWAY,True
3,G,1628367.0,0022000041,1610612765,AWAY,True
4,G,1630165.0,0022000041,1610612765,AWAY,True
14,F,1629631.0,0022000041,1610612737,HOME,True
15,F,1628381.0,0022000041,1610612737,HOME,True
16,C,203991.0,0022000041,1610612737,HOME,True
17,G,1629629.0,0022000041,1610612737,HOME,True
18,G,1629027.0,0022000041,1610612737,HOME,True
0,F,1627863.0,0022000044,1610612745,AWAY,True
1,F,200782.0,0022000044,1610612745,AWAY,True
2,C,1626174.0,0022000044,1610612745,AWAY,True
